c1;c2;c3;c4;c5;score_cv;score_test
4;8;0,1;0,9;0,8;0,81810075;0,793721973
4;8;0,1;0,9;0,9;0,81810075;0,793721973
4;8;0,2;0,6;0,4;0,8090505;0,793721973
4;8;0,3;0,8;0,4;0,813514625;0,793721973
4;8;0,4;0,4;0,6;0,799959375;0,793721973
4;8;0,4;0,4;0,7;0,806777625;0,793721973
4;8;0,4;0,4;0,9;0,806737;0,793721973
4;8;0,4;0,5;0,4;0,8225245;0,793721973
4;8;0,5;0,5;0,6;0,811242;0,793721973
4;8;0,5;0,8;0,7;0,8021105;0,793721973
4;8;0,6;0,4;0,8;0,800081375;0,793721973
4;8;0,6;0,4;0,9;0,797686625;0,793721973
4;8;0,6;0,9;0,8;0,809050375;0,793721973
4;8;0,7;0,7;0,4;0,8135145;0,793721973
4;8;0,7;0,8;0,7;0,829099125;0,793721973
4;8;0,8;0,4;0,8;0,788839125;0,793721973
4;8;0,8;0,4;0,9;0,7842125;0,793721973
4;8;0,8;0,7;0,7;0,79772725;0,793721973
4;8;0,8;0,7;0,8;0,797767875;0,793721973
4;8;0,9;0,4;0,5;0,775365125;0,793721973
4;8;0,9;0,5;0,4;0,78855525;0,793721973
4;8;0,9;0,6;0,8;0,79103075;0,793721973
4;8;0,9;0,6;0,9;0,78648525;0,793721973
4;9;0,1;0,7;0,4;0,811282375;0,793721973
4;9;0,1;0,7;0,5;0,813473875;0,793721973
4;9;0,1;0,8;0,5;0,806737125;0,793721973
4;9;0,1;0,9;0,5;0,8180195;0,793721973
4;9;0,1;0,9;0,8;0,81810075;0,793721973
4;9;0,1;0,9;0,9;0,81810075;0,793721973
4;9;0,2;0,6;0,4;0,804505;0,793721973
4;9;0,3;0,6;0,6;0,81574675;0,793721973
4;9;0,3;0,6;0,7;0,8180195;0,793721973
4;9;0,3;0,6;0,8;0,804464375;0,793721973
4;9;0,4;0,4;0,6;0,799959375;0,793721973
4;9;0,4;0,4;0,7;0,80900975;0,793721973
4;9;0,4;0,4;0,9;0,806737;0,793721973
4;9;0,5;0,5;0,6;0,808969375;0,793721973
4;9;0,5;0,7;0,8;0,806736875;0,793721973
4;9;0,6;0,4;0,5;0,802394625;0,793721973
4;9;0,6;0,4;0,8;0,802354125;0,793721973
4;9;0,6;0,4;0,9;0,793222375;0,793721973
4;9;0,8;0,4;0,8;0,78214275;0,793721973
4;9;0,8;0,4;0,9;0,773051875;0,793721973
4;9;0,9;0,4;0,5;0,76172875;0,793721973
4;9;0,9;0,6;0,8;0,800162375;0,793721973
4;9;0,9;0,6;0,9;0,786444625;0,793721973
4;10;0,1;0,7;0,4;0,811282375;0,793721973
4;10;0,1;0,7;0,5;0,813473875;0,793721973
4;10;0,1;0,8;0,5;0,806737125;0,793721973
4;10;0,1;0,9;0,5;0,8180195;0,793721973
4;10;0,1;0,9;0,8;0,81810075;0,793721973
4;10;0,1;0,9;0,9;0,81810075;0,793721973
4;10;0,2;0,6;0,4;0,804505;0,793721973
4;10;0,4;0,4;0,6;0,799959375;0,793721973
4;10;0,4;0,4;0,7;0,80900975;0,793721973
4;10;0,4;0,4;0,9;0,806737;0,793721973
4;10;0,5;0,5;0,6;0,820333;0,793721973
4;10;0,5;0,6;0,6;0,81351475;0,793721973
4;10;0,5;0,7;0,8;0,813473875;0,793721973
4;10;0,6;0,4;0,5;0,802394625;0,793721973
4;10;0,6;0,4;0,8;0,802354125;0,793721973
4;10;0,6;0,4;0,9;0,793222375;0,793721973
4;10;0,6;0,9;0,5;0,815909125;0,793721973
4;10;0,8;0,4;0,8;0,786607;0,793721973
4;10;0,8;0,4;0,9;0,773051875;0,793721973
4;10;0,8;0,6;0,5;0,779870125;0,793721973
4;10;0,9;0,4;0,5;0,76172875;0,793721973
4;10;0,9;0,6;0,8;0,795698125;0,793721973
4;10;0,9;0,6;0,9;0,7842125;0,793721973
4;10;0,9;0,9;0,9;0,831453;0,793721973
4;11;0,1;0,7;0,4;0,811282375;0,793721973
4;11;0,1;0,7;0,5;0,813473875;0,793721973
4;11;0,1;0,8;0,5;0,806737125;0,793721973
4;11;0,1;0,9;0,5;0,8180195;0,793721973
4;11;0,1;0,9;0,8;0,81810075;0,793721973
4;11;0,1;0,9;0,9;0,81810075;0,793721973
4;11;0,2;0,6;0,4;0,80004075;0,793721973
4;11;0,4;0,4;0,6;0,799959375;0,793721973
4;11;0,4;0,4;0,7;0,80900975;0,793721973
4;11;0,4;0,4;0,9;0,806737;0,793721973
4;11;0,5;0,5;0,6;0,820333;0,793721973
4;11;0,5;0,6;0,6;0,81351475;0,793721973
4;11;0,5;0,7;0,8;0,813473875;0,793721973
4;11;0,5;0,9;0,4;0,8135145;0,793721973
4;11;0,6;0,4;0,5;0,802394625;0,793721973
4;11;0,6;0,4;0,8;0,802354125;0,793721973
4;11;0,6;0,4;0,9;0,793222375;0,793721973
4;11;0,6;0,8;0,6;0,804423875;0,793721973
4;11;0,6;0,9;0,5;0,813636375;0,793721973
4;11;0,8;0,4;0,8;0,786607;0,793721973
4;11;0,8;0,4;0,9;0,773051875;0,793721973
4;11;0,8;0,6;0,9;0,791111875;0,793721973
4;11;0,9;0,4;0,5;0,76172875;0,793721973
4;11;0,9;0,6;0,8;0,795698125;0,793721973
4;11;0,9;0,6;0,9;0,7842125;0,793721973
4;12;0,1;0,7;0,4;0,811282375;0,793721973
4;12;0,1;0,7;0,5;0,813473875;0,793721973
4;12;0,1;0,8;0,5;0,806737125;0,793721973
4;12;0,1;0,9;0,5;0,8180195;0,793721973
4;12;0,1;0,9;0,8;0,81810075;0,793721973
4;12;0,1;0,9;0,9;0,81810075;0,793721973
4;12;0,2;0,6;0,4;0,80004075;0,793721973
4;12;0,4;0,4;0,6;0,799959375;0,793721973
4;12;0,4;0,4;0,7;0,80900975;0,793721973
4;12;0,4;0,4;0,9;0,806737;0,793721973
4;12;0,5;0,5;0,6;0,820333;0,793721973
4;12;0,5;0,6;0,6;0,81351475;0,793721973
4;12;0,5;0,7;0,8;0,813473875;0,793721973
4;12;0,5;0,9;0,4;0,8135145;0,793721973
4;12;0,5;0,9;0,5;0,811404125;0,793721973
4;12;0,6;0,4;0,5;0,802394625;0,793721973
4;12;0,6;0,4;0,8;0,802354125;0,793721973
4;12;0,6;0,4;0,9;0,793222375;0,793721973
4;12;0,6;0,8;0,6;0,804423875;0,793721973
4;12;0,6;0,9;0,5;0,813636375;0,793721973
4;12;0,8;0,4;0,8;0,786607;0,793721973
4;12;0,8;0,4;0,9;0,773051875;0,793721973
4;12;0,8;0,6;0,9;0,791111875;0,793721973
4;12;0,9;0,4;0,5;0,76172875;0,793721973
4;12;0,9;0,6;0,8;0,795698125;0,793721973
4;12;0,9;0,6;0,9;0,7842125;0,793721973
4;12;0,9;0,8;0,4;0,79533275;0,793721973
4;13;0,1;0,7;0,4;0,811282375;0,793721973
4;13;0,1;0,7;0,5;0,813473875;0,793721973
4;13;0,1;0,8;0,5;0,806737125;0,793721973
4;13;0,1;0,9;0,5;0,8180195;0,793721973
4;13;0,1;0,9;0,8;0,81810075;0,793721973
4;13;0,1;0,9;0,9;0,81810075;0,793721973
4;13;0,2;0,6;0,4;0,80004075;0,793721973
4;13;0,4;0,4;0,6;0,799959375;0,793721973
4;13;0,4;0,4;0,7;0,80900975;0,793721973
4;13;0,4;0,4;0,9;0,806737;0,793721973
4;13;0,5;0,5;0,6;0,820333;0,793721973
4;13;0,5;0,6;0,6;0,81351475;0,793721973
4;13;0,5;0,7;0,8;0,813473875;0,793721973
4;13;0,5;0,9;0,4;0,8135145;0,793721973
4;13;0,6;0,4;0,5;0,802394625;0,793721973
4;13;0,6;0,4;0,8;0,802354125;0,793721973
4;13;0,6;0,4;0,9;0,793222375;0,793721973
4;13;0,6;0,8;0,6;0,802151125;0,793721973
4;13;0,6;0,9;0,5;0,813636375;0,793721973
4;13;0,8;0,4;0,8;0,786607;0,793721973
4;13;0,8;0,4;0,9;0,773051875;0,793721973
4;13;0,8;0,6;0,9;0,791111875;0,793721973
4;13;0,9;0,4;0,5;0,76172875;0,793721973
4;13;0,9;0,6;0,8;0,795698125;0,793721973
4;13;0,9;0,6;0,9;0,7842125;0,793721973
4;13;0,9;0,8;0,4;0,79533275;0,793721973
4;4;0,1;0,7;0,6;0,80446425;0,791479821
4;4;0,1;0,7;0,7;0,80450475;0,791479821
4;4;0,1;0,7;0,8;0,802272625;0,791479821
4;4;0,1;0,7;0,9;0,802272625;0,791479821
4;4;0,2;0,7;0,6;0,809009625;0,791479821
4;4;0,2;0,7;0,7;0,806737;0,791479821
4;4;0,2;0,7;0,8;0,809009625;0,791479821
4;4;0,2;0,7;0,9;0,806736875;0,791479821
4;4;0,3;0,4;0,5;0,81132325;0,791479821
4;4;0,4;0,6;0,4;0,81359575;0,791479821
4;4;0,4;0,6;0,5;0,81810075;0,791479821
4;4;0,4;0,6;0,6;0,813595875;0,791479821
4;4;0,6;0,4;0,9;0,793263;0,791479821
4;4;0,6;0,6;0,4;0,815746625;0,791479821
4;4;0,6;0,8;0,5;0,811242;0,791479821
4;4;0,6;0,8;0,6;0,815706375;0,791479821
4;4;0,7;0,4;0,4;0,7955765;0,791479821
4;4;0,7;0,6;0,4;0,7933035;0,791479821
4;4;0,7;0,7;0,9;0,811241875;0,791479821
4;4;0,7;0,8;0,8;0,80685875;0,791479821
4;4;0,9;0,7;0,9;0,80653425;0,791479821
4;5;0,1;0,5;0,4;0,80004075;0,791479821
4;5;0,1;0,7;0,6;0,804504875;0,791479821
4;5;0,1;0,7;0,7;0,804504875;0,791479821
4;5;0,1;0,7;0,8;0,802232125;0,791479821
4;5;0,1;0,7;0,9;0,802232125;0,791479821
4;5;0,2;0,4;0,9;0,8157875;0,791479821
4;5;0,3;0,5;0,9;0,806696375;0,791479821
4;5;0,3;0,6;0,9;0,7887985;0,791479821
4;5;0,4;0,4;0,6;0,8089285;0,791479821
4;5;0,4;0,4;0,8;0,80681825;0,791479821
4;5;0,4;0,5;0,4;0,806736875;0,791479821
4;5;0,4;0,6;0,6;0,81355525;0,791479821
4;5;0,4;0,6;0,7;0,8157875;0,791479821
4;5;0,4;0,6;0,8;0,81359575;0,791479821
4;5;0,5;0,4;0,5;0,813595875;0,791479821
4;5;0,5;0,7;0,8;0,824716;0,791479821
4;5;0,5;0,7;0,9;0,824675375;0,791479821
4;5;0,6;0,4;0,8;0,802354;0,791479821
4;5;0,6;0,7;0,7;0,81806025;0,791479821
4;5;0,7;0,5;0,4;0,788677125;0,791479821
4;5;0,7;0,7;0,5;0,811241625;0,791479821
4;5;0,7;0,7;0,6;0,811241875;0,791479821
4;5;0,8;0,6;0,6;0,79991875;0,791479821
4;5;0,8;0,6;0,8;0,7955355;0,791479821
4;5;0,8;0,8;0,7;0,820211125;0,791479821
4;5;0,9;0,6;0,7;0,79987825;0,791479821
4;5;0,9;0,7;0,5;0,799797125;0,791479821
4;5;0,9;0,9;0,8;0,820292375;0,791479821
4;6;0,1;0,5;0,4;0,804464375;0,791479821
4;6;0,1;0,7;0,6;0,815706125;0,791479821
4;6;0,1;0,7;0,7;0,820210875;0,791479821
4;6;0,1;0,7;0,8;0,81789775;0,791479821
4;6;0,1;0,7;0,9;0,8134335;0,791479821
4;6;0,2;0,4;0,9;0,82029225;0,791479821
4;6;0,2;0,7;0,4;0,8202515;0,791479821
4;6;0,2;0,7;0,5;0,815706125;0,791479821
4;6;0,5;0,5;0,4;0,811282625;0,791479821
4;6;0,5;0,5;0,7;0,822605625;0,791479821
4;6;0,5;0,5;0,8;0,804505;0,791479821
4;6;0,5;0,7;0,5;0,826907375;0,791479821
4;6;0,6;0,4;0,5;0,804586125;0,791479821
4;6;0,6;0,4;0,7;0,793384875;0,791479821
4;6;0,7;0,9;0,7;0,811201375;0,791479821
4;6;0,8;0,7;0,8;0,788595875;0,791479821
4;6;0,8;0,8;0,5;0,80884725;0,791479821
4;6;0,9;0,6;0,8;0,806696375;0,791479821
4;6;0,9;0,7;0,5;0,804301875;0,791479821
4;6;0,9;0,8;0,6;0,8269075;0,791479821
4;7;0,1;0,5;0,4;0,809009875;0,791479821
4;7;0,1;0,7;0,6;0,815706;0,791479821
4;7;0,1;0,7;0,7;0,81797875;0,791479821
4;7;0,1;0,7;0,8;0,817938375;0,791479821
4;7;0,1;0,7;0,9;0,817938375;0,791479821
4;7;0,2;0,4;0,9;0,815827875;0,791479821
4;7;0,2;0,7;0,5;0,822483625;0,791479821
4;7;0,4;0,5;0,5;0,827110375;0,791479821
4;7;0,4;0,5;0,6;0,822565;0,791479821
4;7;0,5;0,5;0,7;0,8180195;0,791479821
4;7;0,5;0,5;0,8;0,815787375;0,791479821
4;7;0,5;0,6;0,4;0,81359575;0,791479821
4;7;0,7;0,7;0,5;0,815868375;0,791479821
4;7;0,7;0,7;0,8;0,81116075;0,791479821
4;7;0,8;0,5;0,8;0,79561675;0,791479821
4;7;0,8;0,8;0,5;0,799959375;0,791479821
4;7;0,8;0,9;0,9;0,82694825;0,791479821
4;7;0,9;0,5;0,4;0,784131625;0,791479821
4;7;0,9;0,5;0,5;0,7867695;0,791479821
4;7;0,9;0,5;0,7;0,795495125;0,791479821
4;7;0,9;0,6;0,6;0,770819625;0,791479821
4;7;0,9;0,6;0,7;0,795616875;0,791479821
4;7;0,9;0,7;0,5;0,80900975;0,791479821
4;8;0,1;0,5;0,4;0,820170625;0,791479821
4;8;0,1;0,7;0,6;0,815706;0,791479821
4;8;0,1;0,7;0,7;0,815746625;0,791479821
4;8;0,1;0,7;0,8;0,813474;0,791479821
4;8;0,1;0,7;0,9;0,817938375;0,791479821
4;8;0,1;0,8;0,4;0,811201375;0,791479821
4;8;0,2;0,4;0,9;0,815827875;0,791479821
4;8;0,3;0,6;0,4;0,815747;0,791479821
4;8;0,3;0,8;0,7;0,811242;0,791479821
4;8;0,4;0,5;0,5;0,82707;0,791479821
4;8;0,4;0,5;0,6;0,82483775;0,791479821
4;8;0,5;0,4;0,6;0,81363625;0,791479821
4;8;0,5;0,5;0,7;0,815787375;0,791479821
4;8;0,5;0,5;0,8;0,822565;0,791479821
4;8;0,5;0,7;0,8;0,813474;0,791479821
4;8;0,6;0,6;0,4;0,82706975;0,791479821
4;8;0,6;0,7;0,5;0,8246755;0,791479821
4;8;0,8;0,6;0,5;0,782142875;0,791479821
4;8;0,9;0,5;0,7;0,79772725;0,791479821
4;8;0,9;0,6;0,6;0,76643675;0,791479821
4;8;0,9;0,9;0,6;0,8113635;0,791479821
4;9;0,1;0,5;0,4;0,820170625;0,791479821
4;9;0,1;0,7;0,6;0,815706;0,791479821
4;9;0,1;0,7;0,7;0,815746625;0,791479821
4;9;0,1;0,7;0,8;0,813474;0,791479821
4;9;0,1;0,7;0,9;0,817938375;0,791479821
4;9;0,1;0,8;0,4;0,811201375;0,791479821
4;9;0,2;0,4;0,9;0,815827875;0,791479821
4;9;0,3;0,6;0,4;0,815828125;0,791479821
4;9;0,3;0,8;0,7;0,811242;0,791479821
4;9;0,4;0,5;0,5;0,82483775;0,791479821
4;9;0,4;0,5;0,6;0,82483775;0,791479821
4;9;0,5;0,5;0,7;0,8180195;0,791479821
4;9;0,5;0,5;0,8;0,822565;0,791479821
4;9;0,5;0,6;0,6;0,81351475;0,791479821
4;9;0,5;0,7;0,6;0,8202515;0,791479821
4;9;0,8;0,7;0,8;0,7887175;0,791479821
4;9;0,8;0,8;0,5;0,799919;0,791479821
4;9;0,9;0,5;0,7;0,799959375;0,791479821
4;9;0,9;0,6;0,6;0,77317375;0,791479821
4;9;0,9;0,8;0,4;0,79322225;0,791479821
4;10;0,1;0,5;0,4;0,820170625;0,791479821
4;10;0,1;0,7;0,6;0,815706;0,791479821
4;10;0,1;0,7;0,7;0,815746625;0,791479821
4;10;0,1;0,7;0,8;0,813474;0,791479821
4;10;0,1;0,7;0,9;0,817938375;0,791479821
4;10;0,1;0,8;0,4;0,80892875;0,791479821
4;10;0,2;0,4;0,9;0,815827875;0,791479821
4;10;0,3;0,6;0,4;0,820373625;0,791479821
4;10;0,3;0,6;0,7;0,8180195;0,791479821
4;10;0,3;0,6;0,8;0,804464375;0,791479821
4;10;0,3;0,8;0,7;0,811242;0,791479821
4;10;0,4;0,5;0,5;0,82707;0,791479821
4;10;0,4;0,5;0,6;0,82707;0,791479821
4;10;0,5;0,5;0,7;0,8180195;0,791479821
4;10;0,5;0,5;0,8;0,822565;0,791479821
4;10;0,5;0,7;0,6;0,817978875;0,791479821
4;10;0,8;0,7;0,8;0,804586;0,791479821
4;10;0,9;0,5;0,7;0,791030875;0,791479821
4;10;0,9;0,6;0,6;0,7641235;0,791479821
4;11;0,1;0,5;0,4;0,820170625;0,791479821
4;11;0,1;0,7;0,6;0,815706;0,791479821
4;11;0,1;0,7;0,7;0,815746625;0,791479821
4;11;0,1;0,7;0,8;0,813474;0,791479821
4;11;0,1;0,7;0,9;0,817938375;0,791479821
4;11;0,1;0,8;0,4;0,8066965;0,791479821
4;11;0,2;0,4;0,9;0,815827875;0,791479821
4;11;0,3;0,6;0,4;0,815828125;0,791479821
4;11;0,3;0,6;0,7;0,8180195;0,791479821
4;11;0,3;0,6;0,8;0,804464375;0,791479821
4;11;0,3;0,8;0,7;0,811242;0,791479821
4;11;0,4;0,5;0,5;0,82707;0,791479821
4;11;0,4;0,5;0,6;0,82707;0,791479821
4;11;0,5;0,5;0,7;0,8180195;0,791479821
4;11;0,5;0,5;0,8;0,822565;0,791479821
4;11;0,5;0,7;0,6;0,824797;0,791479821
4;11;0,5;0,9;0,6;0,8135955;0,791479821
4;11;0,8;0,7;0,8;0,802353875;0,791479821
4;11;0,9;0,5;0,7;0,791030875;0,791479821
4;11;0,9;0,6;0,6;0,7641235;0,791479821
4;12;0,1;0,5;0,4;0,820170625;0,791479821
4;12;0,1;0,7;0,6;0,815706;0,791479821
4;12;0,1;0,7;0,7;0,815746625;0,791479821
4;12;0,1;0,7;0,8;0,813474;0,791479821
4;12;0,1;0,7;0,9;0,817938375;0,791479821
4;12;0,1;0,8;0,4;0,8066965;0,791479821
4;12;0,2;0,4;0,9;0,815827875;0,791479821
4;12;0,3;0,6;0,4;0,815828125;0,791479821
4;12;0,3;0,6;0,7;0,8180195;0,791479821
4;12;0,3;0,6;0,8;0,804464375;0,791479821
4;12;0,3;0,8;0,7;0,811242;0,791479821
4;12;0,4;0,5;0,5;0,82707;0,791479821
4;12;0,4;0,5;0,6;0,82707;0,791479821
4;12;0,5;0,5;0,7;0,8180195;0,791479821
4;12;0,5;0,5;0,8;0,822565;0,791479821
4;12;0,5;0,7;0,6;0,824797;0,791479821
4;12;0,5;0,9;0,6;0,8135955;0,791479821
4;12;0,8;0,7;0,8;0,802353875;0,791479821
4;12;0,9;0,5;0,7;0,791030875;0,791479821
4;12;0,9;0,6;0,6;0,7641235;0,791479821
4;13;0,1;0,5;0,4;0,820170625;0,791479821
4;13;0,1;0,7;0,6;0,815706;0,791479821
4;13;0,1;0,7;0,7;0,815746625;0,791479821
4;13;0,1;0,7;0,8;0,813474;0,791479821
4;13;0,1;0,7;0,9;0,817938375;0,791479821
4;13;0,1;0,8;0,4;0,8066965;0,791479821
4;13;0,2;0,4;0,9;0,815827875;0,791479821
4;13;0,3;0,6;0,4;0,815828125;0,791479821
4;13;0,3;0,6;0,7;0,8180195;0,791479821
4;13;0,3;0,6;0,8;0,804464375;0,791479821
4;13;0,3;0,8;0,7;0,811242;0,791479821
4;13;0,4;0,5;0,5;0,82707;0,791479821
4;13;0,4;0,5;0,6;0,82707;0,791479821
4;13;0,5;0,5;0,7;0,8180195;0,791479821
4;13;0,5;0,5;0,8;0,822565;0,791479821
4;13;0,5;0,7;0,6;0,824797;0,791479821
4;13;0,5;0,9;0,6;0,811363375;0,791479821
4;13;0,8;0,7;0,8;0,802353875;0,791479821
4;13;0,9;0,5;0,7;0,791030875;0,791479821
4;13;0,9;0,6;0,6;0,7641235;0,791479821
4;14;0,1;0,5;0,4;0,820170625;0,791479821
4;4;0,1;0,5;0,4;0,79991875;0,789237668
4;4;0,1;0,5;0,5;0,788758125;0,789237668
4;4;0,1;0,5;0,6;0,79099025;0,789237668
4;4;0,1;0,5;0,7;0,793263;0,789237668
4;4;0,1;0,5;0,8;0,791030875;0,789237668
4;4;0,1;0,5;0,9;0,786566625;0,789237668
4;4;0,2;0,4;0,4;0,82029225;0,789237668
4;4;0,2;0,7;0,4;0,811242;0,789237668
4;4;0,2;0,7;0,5;0,811242;0,789237668
4;4;0,3;0,4;0,6;0,809090875;0,789237668
4;4;0,4;0,6;0,9;0,818060125;0,789237668
4;4;0,6;0,7;0,4;0,809091;0,789237668
4;4;0,6;0,7;0,5;0,809050375;0,789237668
4;4;0,7;0,7;0,5;0,815787375;0,789237668
4;4;0,8;0,4;0,8;0,7843345;0,789237668
4;4;0,8;0,4;0,9;0,775365125;0,789237668
4;5;0,1;0,5;0,5;0,8066965;0,789237668
4;5;0,1;0,9;0,6;0,8203735;0,789237668
4;5;0,1;0,9;0,7;0,813636625;0,789237668
4;5;0,2;0,8;0,5;0,79772725;0,789237668
4;5;0,4;0,4;0,7;0,8112825;0,789237668
4;5;0,5;0,5;0,4;0,811282625;0,789237668
4;5;0,5;0,7;0,4;0,8201705;0,789237668
4;5;0,5;0,7;0,5;0,82029225;0,789237668
4;5;0,5;0,7;0,6;0,82926125;0,789237668
4;5;0,5;0,7;0,7;0,82012975;0,789237668
4;5;0,6;0,7;0,4;0,8134335;0,789237668
4;5;0,6;0,7;0,5;0,811323125;0,789237668
4;5;0,6;0,8;0,4;0,811160625;0,789237668
4;5;0,7;0,4;0,9;0,793344;0,789237668
4;5;0,9;0,5;0,6;0,80227275;0,789237668
4;5;0,9;0,5;0,7;0,790949625;0,789237668
4;5;0,9;0,6;0,4;0,811241875;0,789237668
4;5;0,9;0,7;0,8;0,808847375;0,789237668
4;6;0,1;0,5;0,5;0,802232125;0,789237668
4;6;0,1;0,9;0,6;0,82248375;0,789237668
4;6;0,1;0,9;0,7;0,822483875;0,789237668
4;6;0,3;0,5;0,9;0,811201375;0,789237668
4;6;0,3;0,6;0,4;0,8179385;0,789237668
4;6;0,4;0,5;0,5;0,820332875;0,789237668
4;6;0,4;0,5;0,6;0,8293425;0,789237668
4;6;0,4;0,6;0,9;0,822565125;0,789237668
4;6;0,4;0,7;0,4;0,831493375;0,789237668
4;6;0,4;0,8;0,4;0,822402625;0,789237668
4;6;0,4;0,8;0,6;0,82029225;0,789237668
4;6;0,5;0,6;0,4;0,81574675;0,789237668
4;6;0,6;0,7;0,9;0,826948;0,789237668
4;6;0,7;0,7;0,5;0,808969;0,789237668
4;7;0,1;0,5;0,5;0,811282625;0,789237668
4;7;0,1;0,9;0,7;0,824716;0,789237668
4;7;0,2;0,4;0,5;0,81363625;0,789237668
4;7;0,2;0,7;0,6;0,822483625;0,789237668
4;7;0,2;0,7;0,7;0,817897625;0,789237668
4;7;0,3;0,5;0,9;0,813474125;0,789237668
4;7;0,4;0,6;0,9;0,820292375;0,789237668
4;7;0,5;0,4;0,5;0,806777625;0,789237668
4;7;0,6;0,4;0,5;0,81806025;0,789237668
4;7;0,6;0,4;0,7;0,80008125;0,789237668
4;7;0,6;0,7;0,5;0,820210875;0,789237668
4;7;0,8;0,7;0,9;0,7842125;0,789237668
4;8;0,1;0,5;0,5;0,809050375;0,789237668
4;8;0,1;0,9;0,6;0,824797125;0,789237668
4;8;0,1;0,9;0,7;0,822483875;0,789237668
4;8;0,2;0,4;0,5;0,81363625;0,789237668
4;8;0,2;0,7;0,4;0,822483625;0,789237668
4;8;0,3;0,5;0,9;0,813474125;0,789237668
4;8;0,3;0,8;0,9;0,82256475;0,789237668
4;8;0,4;0,6;0,8;0,818060125;0,789237668
4;8;0,4;0,6;0,9;0,820292375;0,789237668
4;8;0,5;0,6;0,4;0,811323;0,789237668
4;8;0,5;0,7;0,7;0,8089285;0,789237668
4;8;0,5;0,7;0,9;0,813433375;0,789237668
4;8;0,7;0,5;0,5;0,80681825;0,789237668
4;8;0,8;0,5;0,8;0,7797075;0,789237668
4;8;0,8;0,7;0,6;0,806737;0,789237668
4;8;0,8;0,7;0,9;0,797849;0,789237668
4;8;0,9;0,5;0,5;0,79342525;0,789237668
4;8;0,9;0,7;0,4;0,793060125;0,789237668
4;9;0,1;0,5;0,5;0,8112825;0,789237668
4;9;0,1;0,9;0,6;0,824797125;0,789237668
4;9;0,1;0,9;0,7;0,82025175;0,789237668
4;9;0,2;0,4;0,5;0,81363625;0,789237668
4;9;0,3;0,5;0,9;0,813474125;0,789237668
4;9;0,3;0,8;0,9;0,824797;0,789237668
4;9;0,4;0,5;0,4;0,827069875;0,789237668
4;9;0,5;0,6;0,4;0,811323125;0,789237668
4;9;0,5;0,7;0,9;0,808969125;0,789237668
4;9;0,7;0,5;0,5;0,802313375;0,789237668
4;9;0,7;0,7;0,4;0,804586;0,789237668
4;9;0,8;0,5;0,4;0,79772725;0,789237668
4;9;0,8;0,5;0,8;0,7797075;0,789237668
4;9;0,8;0,7;0,7;0,8;0,789237668
4;9;0,8;0,7;0,9;0,802394375;0,789237668
4;9;0,9;0,5;0,4;0,79310075;0,789237668
4;9;0,9;0,5;0,5;0,79342525;0,789237668
4;9;0,9;0,8;0,5;0,8023945;0,789237668
4;9;0,9;0,9;0,5;0,806899375;0,789237668
4;10;0,1;0,5;0,5;0,8112825;0,789237668
4;10;0,1;0,9;0,6;0,824797125;0,789237668
4;10;0,1;0,9;0,7;0,82025175;0,789237668
4;10;0,2;0,4;0,5;0,81363625;0,789237668
4;10;0,3;0,5;0,9;0,813474125;0,789237668
4;10;0,3;0,8;0,9;0,824797;0,789237668
4;10;0,4;0,5;0,4;0,8203735;0,789237668
4;10;0,4;0,6;0,9;0,820292375;0,789237668
4;10;0,5;0,7;0,9;0,813433375;0,789237668
4;10;0,5;0,9;0,4;0,8135145;0,789237668
4;10;0,7;0,5;0,5;0,802313375;0,789237668
4;10;0,7;0,7;0,4;0,80685875;0,789237668
4;10;0,8;0,5;0,4;0,808888;0,789237668
4;10;0,8;0,5;0,8;0,78198025;0,789237668
4;10;0,8;0,7;0,7;0,7910715;0,789237668
4;10;0,8;0,7;0,9;0,8046265;0,789237668
4;10;0,9;0,5;0,4;0,79090925;0,789237668
4;10;0,9;0,5;0,5;0,79342525;0,789237668
4;10;0,9;0,8;0,5;0,7889205;0,789237668
4;10;0,9;0,9;0,5;0,804545375;0,789237668
4;11;0,1;0,5;0,5;0,8112825;0,789237668
4;11;0,1;0,9;0,6;0,824797125;0,789237668
4;11;0,1;0,9;0,7;0,82025175;0,789237668
4;11;0,2;0,4;0,5;0,81363625;0,789237668
4;11;0,3;0,5;0,9;0,813474125;0,789237668
4;11;0,3;0,8;0,9;0,824797;0,789237668
4;11;0,4;0,5;0,4;0,8203735;0,789237668
4;11;0,4;0,6;0,9;0,820292375;0,789237668
4;11;0,5;0,7;0,9;0,813433375;0,789237668
4;11;0,5;0,9;0,5;0,811404125;0,789237668
4;11;0,7;0,5;0,5;0,8045455;0,789237668
4;11;0,7;0,7;0,4;0,80685875;0,789237668
4;11;0,7;0,8;0,6;0,81570625;0,789237668
4;11;0,8;0,5;0,4;0,808888;0,789237668
4;11;0,8;0,5;0,8;0,777516;0,789237668
4;11;0,8;0,7;0,7;0,7910715;0,789237668
4;11;0,8;0,7;0,9;0,795698;0,789237668
4;11;0,8;0,8;0,9;0,811160625;0,789237668
4;11;0,9;0,5;0,4;0,79090925;0,789237668
4;11;0,9;0,5;0,5;0,79342525;0,789237668
4;11;0,9;0,8;0,5;0,7889205;0,789237668
4;11;0,9;0,9;0,5;0,79995925;0,789237668
4;12;0,1;0,5;0,5;0,8112825;0,789237668
4;12;0,1;0,9;0,6;0,824797125;0,789237668
